Theta (degrees),Raw Intensity,Model Baseline,Corrected Net Intensity
17.7718,3875364.6213,1190406.4703578323,2684958.150942168
17.8218,3841063.4535,1188497.8435851918,2652565.609914808
17.8718,3799970.2971,1186531.2231425354,2613439.0739574647
17.9218,3758447.73080001,1184506.386228701,2573941.3445713087
17.9718,3717405.8011,1182423.1105106736,2534982.6905893264
18.0218,3681943.7697,1180281.1741170837,2501662.5955829164
18.0718,3642269.3244,1178080.3556318248,2464188.9687681748
18.1218,3603141.5472,1175820.4340877754,2427321.1131122243
18.1718,3568908.17610001,1173501.188960616,2395406.987139394
18.2218,3524879.5237,1171122.4001627576,2353757.1235372424
18.2718,3484381.8751,1168683.8480373682,2315698.0270626317
18.3218,3438545.6721,1166185.3133524908,2272360.3587475093
18.3718,3388931.1253,1163626.5772952647,2225304.5480047353
18.4218,3336586.305,1161007.4214662393,2175578.883533761
18.4718,3283636.0197,1158327.6278737737,2125308.3918262264
18.5218,3234944.6722,1155586.9789285392,2079357.6932714607
18.5718,3183368.8479,1152785.257438097,2030583.590461903
18.6218,3135594.2697,1149922.2466015758,1985672.0230984243
18.6718,3083698.3753,1146997.730004428,1936700.645295572
18.7218,3037933.6291,1144011.4916132651,1893922.137486735
18.7718,2988558.0276,1140963.3157707904,1847594.7118292097
18.8218,2945447.43,1137852.9871907968,1807594.4428092034
18.8718,2902633.0353,1134680.2909532543,1767952.7443467458
18.9218,2865601.2931,1131445.0124994742,1734156.2806005257
18.9718,2823212.711,1128146.9376273388,1695065.7733726613
19.0218,2785124.3401,1124785.8524866267,1660338.4876133734
19.0718,2742844.8323,1121361.5435743907,1621483.2887256092
19.1218,2699242.5862,1117873.7977304237,1581368.788469576
19.1718,2655849.5134,1114322.4021327866,1541527.1112672135
19.2218,2610183.13,1110707.1442934081,1499475.9857065917
19.2718,2566184.397,1107027.8120537568,1459156.584946243
19.3218,2524545.3032,1103284.1935805737,1421261.1096194263
19.3718,2484684.6996,1099476.0773616785,1385208.6222383215
19.4218,2446198.5961,1095603.2522018338,1350595.3438981664
19.4718,2405653.8989,1091665.5072186764,1313988.3916813235
19.5218,2369099.598,1087662.6318387121,1281436.966161288
19.5718,2333760.2016,1083594.4157933677,1250165.7858066321
19.6218,2300339.4456,1079460.64911511,1220878.7964848902
19.6718,2262432.846,1075261.1221336164,1187171.7238663835
19.7218,2227141.6782,1070995.6254720094,1156146.0527279906
19.7718,2183873.1508,1066663.9500431465,1117209.2007568534
19.8218,2143960.3226,1062265.8870459644,1081694.4355540357
19.8718,2103539.9202,1057801.2279618806,1045738.6922381194
19.9218,2063843.848,1053269.7645512512,1010574.0834487488
19.9718,2029154.5025,1048671.2888498749,980483.2136501251
20.0218,1990613.975,1044005.5931655588,946608.3818344413
20.0718,1951446.6489,1039272.470074723,912174.1788252769
20.1218,1913559.6449,1034471.7124190722,879087.9324809278
20.1718,1874107.8968,1029603.1133023042,844504.7834976958
20.2218,1839334.1214,1024666.4660868684,814667.6553131316
20.2718,1804486.098,1019661.5643907778,784824.5336092222
20.3218,1767251.6976,1014588.2020844647,752663.4955155354
20.3718,1734704.7992,1009446.1732876834,725258.6259123166
20.4218,1704040.6743,1004235.2723664565,699805.4019335436
20.4718,1674944.352,998955.2939300702,675989.0580699297
20.5218,1643458.3401,993606.0328281082,649852.3072718917
20.5718,1613084.3694,988187.2841475331,624897.0852524668
20.6218,1579142.6956,982698.8432098087,596443.8523901913
20.6718,1550674.2464,977140.5055680629,573533.7408319372
20.7218,1522719.4222,971512.0670042946,551207.3551957053
20.7718,1491725.3928,965813.3235266181,525912.069273382
20.8218,1463984.342,960044.0713665495,503940.2706334505
20.8718,1440100.4672,954204.106976327,485896.36022367305
